t_s,ch1_cmd,ch2_cmd,ch3_cmd,ch4_cmd,ch5_cmd,ch6_cmd,ch7_cmd,ch8_cmd,ch1_applied,ch2_applied,ch3_applied,ch4_applied,ch5_applied,ch6_applied,ch7_applied,ch8_applied
690.7729,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.7830,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.7931,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.8032,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.8134,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.8235,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.8336,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.8437,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.8538,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.8639,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.8740,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.8841,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.8943,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.9044,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.9145,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.9246,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.9347,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.9449,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.9550,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.9651,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.9752,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.9853,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
690.9954,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.0055,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.0156,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.0258,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.0359,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.0460,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.0561,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.0662,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.0763,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.0864,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.0965,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.1066,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.1168,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.1269,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.1370,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.1471,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.1572,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.1673,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.1774,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.1875,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.1977,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.2078,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.2179,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.2280,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.2381,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.2482,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.2583,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.2684,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.2785,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.2887,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.2988,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.3089,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.3190,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.3291,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.3392,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.3493,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.3594,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.3695,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.3796,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.3898,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.3999,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.4100,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.4201,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.4302,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.4403,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.4504,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.4605,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.4706,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.4807,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.4909,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.5010,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.5111,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.5212,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.5313,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.5414,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.5515,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.5615,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.5716,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.5817,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.5917,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.6018,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.6118,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.6219,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.6319,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.6420,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.6521,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.6621,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.6722,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.6822,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.6923,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.7024,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.7125,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.7226,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.7327,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.7429,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.7530,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.7631,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.7732,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.7833,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.7934,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.8035,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.8136,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.8238,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.8339,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.8440,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.8541,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.8642,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.8743,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.8844,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.8945,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.9046,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.9148,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.9249,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.9350,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.9451,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.9552,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.9653,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.9754,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.9855,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
691.9956,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.0057,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.0158,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.0259,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.0360,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.0461,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.0563,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.0664,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.0765,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.0866,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.0967,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.1068,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.1169,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.1270,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.1371,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.1472,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.1573,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.1674,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.1775,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.1877,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.1978,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.2079,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.2180,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.2281,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.2382,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.2483,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.2584,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.2686,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.2787,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.2889,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.2990,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.3091,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.3192,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.3293,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.3394,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.3495,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.3597,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.3698,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.3799,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.3900,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.4001,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
692.4102,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,8.7500,6.2500,7.5000,7.5000,7.5000,7.5000
